country,life_expectancy,year,status,adult_mortality,inf_death,alcohol,hepatitisB,measles,bmi,polio,diphtheria,hiv,gdp,total_expenditure,thinness_till19,thinness_till9,school,population
Congo,52.73333333333334,2000,Developing,419.6666666666667,9.0,2.3699999999999997,,2206.0,13.800000000000002,34.666666666666664,35.0,7.533333333333334,,2.3400000000000003,9.4,9.033333333333333,9.666666666666666,
Costa Rica,77.8,2002,Developing,66.0,1.0,4.266666666666667,63.666666666666664,0.0,46.36666666666667,64.66666666666667,91.0,0.10000000000000002,1610.680603,7.533333333333334,2.3000000000000003,2.2333333333333334,11.733333333333334,2656188.3333333335
Costa Rica,77.8,2001,Developing,66.0,1.0,4.266666666666667,63.666666666666664,0.0,46.36666666666667,64.66666666666667,91.0,0.10000000000000002,1610.680603,7.533333333333334,2.3000000000000003,2.2333333333333334,11.733333333333334,2656188.3333333335
Costa Rica,77.8,2000,Developing,66.0,1.0,4.266666666666667,63.666666666666664,0.0,46.36666666666667,64.66666666666667,91.0,0.10000000000000002,1610.680603,7.533333333333334,2.3000000000000003,2.2333333333333334,11.733333333333334,2656188.3333333335
Croatia,74.8,2002,Developed,125.66666666666667,0.0,13.089999999999998,,7.666666666666667,55.23333333333333,94.33333333333333,94.0,0.10000000000000002,3606.255493,7.003333333333334,2.033333333333333,2.033333333333333,12.366666666666665,1771.3333333333333
Croatia,74.8,2001,Developed,125.66666666666667,0.0,13.089999999999998,,7.666666666666667,55.23333333333333,94.33333333333333,94.0,0.10000000000000002,3606.255493,7.003333333333334,2.033333333333333,2.033333333333333,12.366666666666665,1771.3333333333333
Croatia,74.8,2000,Developed,125.66666666666667,0.0,13.089999999999998,,7.666666666666667,55.23333333333333,94.33333333333333,94.0,0.10000000000000002,3606.255493,7.003333333333334,2.033333333333333,2.033333333333333,12.366666666666665,1771.3333333333333
Cuba,77.10000000000001,2002,Developing,83.0,1.0,4.0200000000000005,98.0,0.0,35.36666666666667,98.33333333333333,97.33333333333333,0.10000000000000002,2855.881433666667,6.489999999999999,3.5666666666666664,3.3666666666666667,12.299999999999999,
Cuba,77.10000000000001,2001,Developing,83.0,1.0,4.0200000000000005,98.0,0.0,35.36666666666667,98.33333333333333,97.33333333333333,0.10000000000000002,2855.881433666667,6.489999999999999,3.5666666666666664,3.3666666666666667,12.299999999999999,
Cuba,77.10000000000001,2000,Developing,83.0,1.0,4.0200000000000005,98.0,0.0,35.36666666666667,98.33333333333333,97.33333333333333,0.10000000000000002,2855.881433666667,6.489999999999999,3.5666666666666664,3.3666666666666667,12.299999999999999,
Cyprus,78.23333333333333,2002,Developed,48.0,0.0,10.466666666666667,88.66666666666667,0.0,53.29999999999999,97.33333333333333,97.33333333333333,0.10000000000000002,10869.36615,5.890000000000001,0.9,1.0,12.466666666666667,672178.0
Cyprus,78.23333333333333,2001,Developed,48.0,0.0,10.466666666666667,88.66666666666667,0.0,53.29999999999999,97.33333333333333,97.33333333333333,0.10000000000000002,10869.36615,5.890000000000001,0.9,1.0,12.466666666666667,672178.0
Cyprus,78.23333333333333,2000,Developed,48.0,0.0,10.466666666666667,88.66666666666667,0.0,53.29999999999999,97.33333333333333,97.33333333333333,0.10000000000000002,10869.36615,5.890000000000001,0.9,1.0,12.466666666666667,672178.0
Czechia,75.03333333333332,2002,Developed,87.0,0.0,13.35,86.0,6.333333333333333,59.43333333333334,97.33333333333333,98.0,0.10000000000000002,,6.509999999999999,2.2333333333333334,2.3,,
Czechia,75.03333333333332,2001,Developed,87.0,0.0,13.35,86.0,6.333333333333333,59.43333333333334,97.33333333333333,98.0,0.10000000000000002,,6.509999999999999,2.2333333333333334,2.3,,
Czechia,75.03333333333332,2000,Developed,87.0,0.0,13.35,86.0,6.333333333333333,59.43333333333334,97.33333333333333,98.0,0.10000000000000002,,6.509999999999999,2.2333333333333334,2.3,,
Democratic People's Republic of Korea,66.53333333333333,2002,Developing,178.66666666666666,16.0,3.043333333333333,,0.0,25.7,96.66666666666667,60.666666666666664,0.10000000000000002,,,5.933333333333334,5.966666666666666,,
Democratic People's Republic of Korea,66.53333333333333,2001,Developing,178.66666666666666,16.0,3.043333333333333,,0.0,25.7,96.66666666666667,60.666666666666664,0.10000000000000002,,,5.933333333333334,5.966666666666666,,
Democratic People's Republic of Korea,66.53333333333333,2000,Developing,178.66666666666666,16.0,3.043333333333333,,0.0,25.7,96.66666666666667,60.666666666666664,0.10000000000000002,,,5.933333333333334,5.966666666666666,,
Democratic Republic of the Congo,51.73333333333333,2002,Developing,240.33333333333334,227.33333333333334,1.9100000000000001,,15606.666666666666,15.299999999999999,16.333333333333332,15.0,2.433333333333333,,2.236666666666667,12.233333333333333,12.1,,
Democratic Republic of the Congo,51.73333333333333,2001,Developing,240.33333333333334,227.33333333333334,1.9100000000000001,,15606.666666666666,15.299999999999999,16.333333333333332,15.0,2.433333333333333,,2.236666666666667,12.233333333333333,12.1,,
Democratic Republic of the Congo,51.73333333333333,2000,Developing,240.33333333333334,227.33333333333334,1.9100000000000001,,15606.666666666666,15.299999999999999,16.333333333333332,15.0,2.433333333333333,,2.236666666666667,12.233333333333333,12.1,,
Denmark,76.96666666666667,2002,Developed,12.666666666666666,0.0,11.53,,19.0,52.76666666666667,97.33333333333333,97.33333333333333,0.10000000000000002,13574.633846666666,9.043333333333333,1.2666666666666666,1.0,16.433333333333334,5358110.0
Denmark,76.96666666666667,2001,Developed,12.666666666666666,0.0,11.53,,19.0,52.76666666666667,97.33333333333333,97.33333333333333,0.10000000000000002,13574.633846666666,9.043333333333333,1.2666666666666666,1.0,16.433333333333334,5358110.0
Denmark,76.96666666666667,2000,Developed,12.666666666666666,0.0,11.53,,19.0,52.76666666666667,97.33333333333333,97.33333333333333,0.10000000000000002,13574.633846666666,9.043333333333333,1.2666666666666666,1.0,16.433333333333334,5358110.0
Djibouti,57.666666666666664,2002,Developing,323.3333333333333,2.0,1.1066666666666667,,104.0,28.599999999999998,52.333333333333336,53.666666666666664,4.233333333333333,780.5210355333334,5.523333333333333,6.3,6.066666666666666,3.033333333333333,732172.0
Djibouti,57.666666666666664,2001,Developing,323.3333333333333,2.0,1.1066666666666667,,104.0,28.599999999999998,52.333333333333336,53.666666666666664,4.233333333333333,780.5210355333334,5.523333333333333,6.3,6.066666666666666,3.033333333333333,732172.0
Djibouti,57.666666666666664,2000,Developing,323.3333333333333,2.0,1.1066666666666667,,104.0,28.599999999999998,52.333333333333336,53.666666666666664,4.233333333333333,780.5210355333334,5.523333333333333,6.3,6.066666666666666,3.033333333333333,732172.0
Dominican Republic,71.53333333333335,2002,Developing,184.33333333333334,7.0,6.38,65.66666666666667,122.0,44.1,72.0,77.33333333333333,2.466666666666667,1061.0149386666667,5.760000000000001,3.766666666666667,3.6333333333333333,12.266666666666666,8697344.333333334
Dominican Republic,71.53333333333335,2001,Developing,184.33333333333334,7.0,6.38,65.66666666666667,122.0,44.1,72.0,77.33333333333333,2.466666666666667,1061.0149386666667,5.760000000000001,3.766666666666667,3.6333333333333333,12.266666666666666,8697344.333333334
Dominican Republic,71.53333333333335,2000,Developing,184.33333333333334,7.0,6.38,65.66666666666667,122.0,44.1,72.0,77.33333333333333,2.466666666666667,1061.0149386666667,5.760000000000001,3.766666666666667,3.6333333333333333,12.266666666666666,8697344.333333334
Ecuador,73.26666666666667,2002,Developing,159.33333333333334,8.666666666666666,4.0,60.0,0.6666666666666666,44.333333333333336,60.0,88.0,0.3,1276.3353756666668,3.953333333333333,1.5666666666666667,1.4666666666666668,12.433333333333332,8498359.0
Ecuador,73.26666666666667,2001,Developing,159.33333333333334,8.666666666666666,4.0,60.0,0.6666666666666666,44.333333333333336,60.0,88.0,0.3,1276.3353756666668,3.953333333333333,1.5666666666666667,1.4666666666666668,12.433333333333332,8498359.0
Ecuador,73.26666666666667,2000,Developing,159.33333333333334,8.666666666666666,4.0,60.0,0.6666666666666666,44.333333333333336,60.0,88.0,0.3,1276.3353756666668,3.953333333333333,1.5666666666666667,1.4666666666666668,12.433333333333332,8498359.0
Egypt,68.7,2002,Developing,175.0,63.0,0.14333333333333334,98.0,1812.0,36.233333333333334,98.0,98.0,0.10000000000000002,,5.756666666666667,3.5,3.4333333333333336,11.1,
Egypt,68.7,2001,Developing,175.0,63.0,0.14333333333333334,98.0,1812.0,36.233333333333334,98.0,98.0,0.10000000000000002,,5.756666666666667,3.5,3.4333333333333336,11.1,
Egypt,68.7,2000,Developing,175.0,63.0,0.14333333333333334,98.0,1812.0,36.233333333333334,98.0,98.0,0.10000000000000002,,5.756666666666667,3.5,3.4333333333333336,11.1,
El Salvador,70.3,2002,Developing,153.66666666666666,3.6666666666666665,2.8800000000000003,85.0,0.6666666666666666,46.166666666666664,91.0,90.66666666666667,0.4000000000000001,1608.5321146666665,8.090000000000002,2.0666666666666664,1.9666666666666668,11.566666666666668,2174340.3333333335
El Salvador,70.3,2001,Developing,153.66666666666666,3.6666666666666665,2.8800000000000003,85.0,0.6666666666666666,46.166666666666664,91.0,90.66666666666667,0.4000000000000001,1608.5321146666665,8.090000000000002,2.0666666666666664,1.9666666666666668,11.566666666666668,2174340.3333333335
El Salvador,70.3,2000,Developing,153.66666666666666,3.6666666666666665,2.8800000000000003,85.0,0.6666666666666666,46.166666666666664,91.0,90.66666666666667,0.4000000000000001,1608.5321146666665,8.090000000000002,2.0666666666666664,1.9666666666666668,11.566666666666668,2174340.3333333335
Equatorial Guinea,53.1,2002,Developing,334.6666666666667,3.0,5.18,,454.3333333333333,18.7,42.666666666666664,35.0,2.3666666666666667,1722.5784800000001,2.3366666666666664,1.5666666666666667,1.4333333333333336,5.3999999999999995,440244.0
Equatorial Guinea,53.1,2001,Developing,334.6666666666667,3.0,5.18,,454.3333333333333,18.7,42.666666666666664,35.0,2.3666666666666667,1722.5784800000001,2.3366666666666664,1.5666666666666667,1.4333333333333336,5.3999999999999995,440244.0
Equatorial Guinea,53.1,2000,Developing,334.6666666666667,3.0,5.18,,454.3333333333333,18.7,42.666666666666664,35.0,2.3666666666666667,1722.5784800000001,2.3366666666666664,1.5666666666666667,1.4333333333333336,5.3999999999999995,440244.0
Eritrea,53.96666666666666,2002,Developing,427.0,7.0,0.7566666666666667,86.0,484.3333333333333,12.833333333333334,87.66666666666667,58.666666666666664,1.9333333333333333,88.36831993333334,4.193333333333333,4.033333333333333,4.0,4.2,2483681.3333333335
Eritrea,53.96666666666666,2001,Developing,427.0,7.0,0.7566666666666667,86.0,484.3333333333333,12.833333333333334,87.66666666666667,58.666666666666664,1.9333333333333333,88.36831993333334,4.193333333333333,4.033333333333333,4.0,4.2,2483681.3333333335
Eritrea,53.96666666666666,2000,Developing,427.0,7.0,0.7566666666666667,86.0,484.3333333333333,12.833333333333334,87.66666666666667,58.666666666666664,1.9333333333333333,88.36831993333334,4.193333333333333,4.033333333333333,4.0,4.2,2483681.3333333335
Estonia,75.73333333333333,2002,Developing,218.0,0.0,3.8333333333333335,,3.0,54.300000000000004,93.66666666666667,93.66666666666667,0.10000000000000002,1694.8777736666668,4.989999999999999,2.4,2.466666666666667,14.933333333333332,974345.0
Estonia,75.73333333333333,2001,Developing,218.0,0.0,3.8333333333333335,,3.0,54.300000000000004,93.66666666666667,93.66666666666667,0.10000000000000002,1694.8777736666668,4.989999999999999,2.4,2.466666666666667,14.933333333333332,974345.0
Estonia,75.73333333333333,2000,Developing,218.0,0.0,3.8333333333333335,,3.0,54.300000000000004,93.66666666666667,93.66666666666667,0.10000000000000002,1694.8777736666668,4.989999999999999,2.4,2.466666666666667,14.933333333333332,974345.0
Ethiopia,52.300000000000004,2002,Developing,377.3333333333333,245.33333333333334,0.8433333333333333,,2452.6666666666665,12.6,55.0,23.333333333333332,4.833333333333333,82.4728735,4.45,11.799999999999999,11.699999999999998,4.366666666666666,47508926.666666664
Ethiopia,52.300000000000004,2001,Developing,377.3333333333333,245.33333333333334,0.8433333333333333,,2452.6666666666665,12.6,55.0,23.333333333333332,4.833333333333333,82.4728735,4.45,11.799999999999999,11.699999999999998,4.366666666666666,47508926.666666664
Ethiopia,52.300000000000004,2000,Developing,377.3333333333333,245.33333333333334,0.8433333333333333,,2452.6666666666665,12.6,55.0,23.333333333333332,4.833333333333333,82.4728735,4.45,11.799999999999999,11.699999999999998,4.366666666666666,47508926.666666664
Fiji,67.8,2002,Developing,154.66666666666666,0.0,1.9433333333333334,98.33333333333333,107.0,36.2,92.33333333333333,64.33333333333333,0.10000000000000002,924.861163,3.543333333333333,4.266666666666667,3.966666666666667,13.200000000000001,813710.6666666666
Fiji,67.8,2001,Developing,154.66666666666666,0.0,1.9433333333333334,98.33333333333333,107.0,36.2,92.33333333333333,64.33333333333333,0.10000000000000002,924.861163,3.543333333333333,4.266666666666667,3.966666666666667,13.200000000000001,813710.6666666666
Fiji,67.8,2000,Developing,154.66666666666666,0.0,1.9433333333333334,98.33333333333333,107.0,36.2,92.33333333333333,64.33333333333333,0.10000000000000002,924.861163,3.543333333333333,4.266666666666667,3.966666666666667,13.200000000000001,813710.6666666666
Finland,77.86666666666666,2002,Developing,38.0,0.0,8.926666666666666,,0.3333333333333333,56.06666666666666,95.33333333333333,98.33333333333333,0.10000000000000002,25333.587073333332,7.4866666666666655,0.9,0.8333333333333334,17.666666666666668,207371.66666666666
Finland,77.86666666666666,2001,Developing,38.0,0.0,8.926666666666666,,0.3333333333333333,56.06666666666666,95.33333333333333,98.33333333333333,0.10000000000000002,25333.587073333332,7.4866666666666655,0.9,0.8333333333333334,17.666666666666668,207371.66666666666
Finland,77.86666666666666,2000,Developing,38.0,0.0,8.926666666666666,,0.3333333333333333,56.06666666666666,95.33333333333333,98.33333333333333,0.10000000000000002,25333.587073333332,7.4866666666666655,0.9,0.8333333333333334,17.666666666666668,207371.66666666666
France,79.0,2002,Developing,12.333333333333334,3.0,13.766666666666667,27.666666666666668,5061.666666666667,55.199999999999996,97.66666666666667,97.0,0.10000000000000002,23089.400729999998,6.960000000000001,0.6999999999999998,0.6,15.6,24818398.666666668
France,79.0,2001,Developing,12.333333333333334,3.0,13.766666666666667,27.666666666666668,5061.666666666667,55.199999999999996,97.66666666666667,97.0,0.10000000000000002,23089.400729999998,6.960000000000001,0.6999999999999998,0.6,15.6,24818398.666666668
France,79.0,2000,Developing,12.333333333333334,3.0,13.766666666666667,27.666666666666668,5061.666666666667,55.199999999999996,97.66666666666667,97.0,0.10000000000000002,23089.400729999998,6.960000000000001,0.6999999999999998,0.6,15.6,24818398.666666668
Gabon,60.166666666666664,2002,Developing,216.0,2.0,8.833333333333334,,1751.3333333333333,28.666666666666668,44.0,45.0,10.1,2835.05617,3.1133333333333333,7.833333333333333,7.666666666666667,12.266666666666666,874276.6666666666
Gabon,60.166666666666664,2001,Developing,216.0,2.0,8.833333333333334,,1751.3333333333333,28.666666666666668,44.0,45.0,10.1,2835.05617,3.1133333333333333,7.833333333333333,7.666666666666667,12.266666666666666,874276.6666666666
Gabon,60.166666666666664,2000,Developing,216.0,2.0,8.833333333333334,,1751.3333333333333,28.666666666666668,44.0,45.0,10.1,2835.05617,3.1133333333333333,7.833333333333333,7.666666666666667,12.266666666666666,874276.6666666666
Gambia,56.26666666666667,2002,Developing,111.33333333333333,3.0,2.17,91.33333333333333,155.66666666666666,18.533333333333335,85.0,60.666666666666664,2.2666666666666666,,3.69,4.0,4.0,6.766666666666667,
Gambia,56.26666666666667,2001,Developing,111.33333333333333,3.0,2.17,91.33333333333333,155.66666666666666,18.533333333333335,85.0,60.666666666666664,2.2666666666666666,,3.69,4.0,4.0,6.766666666666667,
Gambia,56.26666666666667,2000,Developing,111.33333333333333,3.0,2.17,91.33333333333333,155.66666666666666,18.533333333333335,85.0,60.666666666666664,2.2666666666666666,,3.69,4.0,4.0,6.766666666666667,
Georgia,72.16666666666667,2002,Developing,130.66666666666666,2.0,2.92,55.666666666666664,94.66666666666667,46.5,84.33333333333333,59.666666666666664,0.10000000000000002,735.1188155,7.826666666666667,3.0,3.0666666666666664,11.633333333333333,30801.333333333332
Georgia,72.16666666666667,2001,Developing,130.66666666666666,2.0,2.92,55.666666666666664,94.66666666666667,46.5,84.33333333333333,59.666666666666664,0.10000000000000002,735.1188155,7.826666666666667,3.0,3.0666666666666664,11.633333333333333,30801.333333333332
Georgia,72.16666666666667,2000,Developing,130.66666666666666,2.0,2.92,55.666666666666664,94.66666666666667,46.5,84.33333333333333,59.666666666666664,0.10000000000000002,735.1188155,7.826666666666667,3.0,3.0666666666666664,11.633333333333333,30801.333333333332
Germany,78.23333333333333,2002,Developed,92.66666666666667,3.0,12.540000000000001,85.66666666666667,3560.3333333333335,55.6,95.66666666666667,65.0,0.10000000000000002,16643.74268,1.2166666666666666,1.2,1.1333333333333335,16.233333333333334,57686526.0
Germany,78.23333333333333,2001,Developed,92.66666666666667,3.0,12.540000000000001,85.66666666666667,3560.3333333333335,55.6,95.66666666666667,65.0,0.10000000000000002,16643.74268,1.2166666666666666,1.2,1.1333333333333335,16.233333333333334,57686526.0
Germany,78.23333333333333,2000,Developed,92.66666666666667,3.0,12.540000000000001,85.66666666666667,3560.3333333333335,55.6,95.66666666666667,65.0,0.10000000000000002,16643.74268,1.2166666666666666,1.2,1.1333333333333335,16.233333333333334,57686526.0
Ghana,57.4,2002,Developing,36.0,42.333333333333336,1.5633333333333332,8.0,16277.666666666666,8.1,59.0,81.66666666666667,3.533333333333333,192.0855359,3.42,9.0,9.0,7.766666666666667,13601816.333333334
Ghana,57.4,2001,Developing,36.0,42.333333333333336,1.5633333333333332,8.0,16277.666666666666,8.1,59.0,81.66666666666667,3.533333333333333,192.0855359,3.42,9.0,9.0,7.766666666666667,13601816.333333334
Ghana,57.4,2000,Developing,36.0,42.333333333333336,1.5633333333333332,8.0,16277.666666666666,8.1,59.0,81.66666666666667,3.533333333333333,192.0855359,3.42,9.0,9.0,7.766666666666667,13601816.333333334
Greece,78.63333333333333,2002,Developing,82.66666666666667,1.0,8.396666666666667,63.0,24.333333333333332,58.0,63.333333333333336,90.66666666666667,0.10000000000000002,5064.14865,8.263333333333334,0.8666666666666667,0.8000000000000002,14.233333333333333,633314.0
Greece,78.63333333333333,2001,Developing,82.66666666666667,1.0,8.396666666666667,63.0,24.333333333333332,58.0,63.333333333333336,90.66666666666667,0.10000000000000002,5064.14865,8.263333333333334,0.8666666666666667,0.8000000000000002,14.233333333333333,633314.0
Greece,78.63333333333333,2000,Developing,82.66666666666667,1.0,8.396666666666667,63.0,24.333333333333332,58.0,63.333333333333336,90.66666666666667,0.10000000000000002,5064.14865,8.263333333333334,0.8666666666666667,0.8000000000000002,14.233333333333333,633314.0
Grenada,76.66666666666667,2002,Developing,178.66666666666666,0.0,9.906666666666666,97.0,0.0,38.233333333333334,97.0,97.0,0.10000000000000002,3643.2603390000004,6.986666666666667,4.2,4.166666666666667,14.266666666666667,
Grenada,76.66666666666667,2001,Developing,178.66666666666666,0.0,9.906666666666666,97.0,0.0,38.233333333333334,97.0,97.0,0.10000000000000002,3643.2603390000004,6.986666666666667,4.2,4.166666666666667,14.266666666666667,
Grenada,76.66666666666667,2000,Developing,178.66666666666666,0.0,9.906666666666666,97.0,0.0,38.233333333333334,97.0,97.0,0.10000000000000002,3643.2603390000004,6.986666666666667,4.2,4.166666666666667,14.266666666666667,
Guatemala,68.46666666666665,2002,Developing,151.0,16.333333333333332,2.523333333333333,,0.0,29.066666666666674,56.0,80.0,0.26666666666666666,1131.914676,6.239999999999999,1.5333333333333332,1.5333333333333332,8.5,4773179.0
Guatemala,68.46666666666665,2001,Developing,151.0,16.333333333333332,2.523333333333333,,0.0,29.066666666666674,56.0,80.0,0.26666666666666666,1131.914676,6.239999999999999,1.5333333333333332,1.5333333333333332,8.5,4773179.0
Guatemala,68.46666666666665,2000,Developing,151.0,16.333333333333332,2.523333333333333,,0.0,29.066666666666674,56.0,80.0,0.26666666666666666,1131.914676,6.239999999999999,1.5333333333333332,1.5333333333333332,8.5,4773179.0
Guinea,52.63333333333333,2002,Developing,333.6666666666667,36.0,0.18333333333333335,,6951.0,16.933333333333334,51.666666666666664,34.666666666666664,3.0,224.38930633333334,3.6233333333333335,4.1000000000000005,4.1000000000000005,5.133333333333333,6332343.333333333
Guinea,52.63333333333333,2001,Developing,333.6666666666667,36.0,0.18333333333333335,,6951.0,16.933333333333334,51.666666666666664,34.666666666666664,3.0,224.38930633333334,3.6233333333333335,4.1000000000000005,4.1000000000000005,5.133333333333333,6332343.333333333
Guinea,52.63333333333333,2000,Developing,333.6666666666667,36.0,0.18333333333333335,,6951.0,16.933333333333334,51.666666666666664,34.666666666666664,3.0,224.38930633333334,3.6233333333333335,4.1000000000000005,4.1000000000000005,5.133333333333333,6332343.333333333
Guinea-Bissau,52.46666666666667,2002,Developing,23.333333333333332,5.0,2.6199999999999997,,141.33333333333334,17.933333333333334,56.333333333333336,53.0,3.5999999999999996,219.5733391,5.3933333333333335,4.0,3.9666666666666663,6.733333333333334,1268088.0
Guinea-Bissau,52.46666666666667,2001,Developing,23.333333333333332,5.0,2.6199999999999997,,141.33333333333334,17.933333333333334,56.333333333333336,53.0,3.5999999999999996,219.5733391,5.3933333333333335,4.0,3.9666666666666663,6.733333333333334,1268088.0
Guinea-Bissau,52.46666666666667,2000,Developing,23.333333333333332,5.0,2.6199999999999997,,141.33333333333334,17.933333333333334,56.333333333333336,53.0,3.5999999999999996,219.5733391,5.3933333333333335,4.0,3.9666666666666663,6.733333333333334,1268088.0
Guyana,65.36666666666666,2002,Developing,245.66666666666666,1.0,7.023333333333333,88.0,0.0,36.4,60.333333333333336,88.0,1.7,656.3498002333333,5.836666666666666,5.900000000000001,5.733333333333333,10.933333333333332,526492.6666666666
Guyana,65.36666666666666,2001,Developing,245.66666666666666,1.0,7.023333333333333,88.0,0.0,36.4,60.333333333333336,88.0,1.7,656.3498002333333,5.836666666666666,5.900000000000001,5.733333333333333,10.933333333333332,526492.6666666666
Guyana,65.36666666666666,2000,Developing,245.66666666666666,1.0,7.023333333333333,88.0,0.0,36.4,60.333333333333336,88.0,1.7,656.3498002333333,5.836666666666666,5.900000000000001,5.733333333333333,10.933333333333332,526492.6666666666
Haiti,58.93333333333333,2002,Developing,34.333333333333336,19.333333333333332,5.703333333333333,,383.6666666666667,34.800000000000004,37.0,44.666666666666664,4.966666666666667,423.12937013333334,5.8999999999999995,4.7,4.733333333333333,7.8999999999999995,5870930.666666667
Haiti,58.93333333333333,2001,Developing,34.333333333333336,19.333333333333332,5.703333333333333,,383.6666666666667,34.800000000000004,37.0,44.666666666666664,4.966666666666667,423.12937013333334,5.8999999999999995,4.7,4.733333333333333,7.8999999999999995,5870930.666666667
Haiti,58.93333333333333,2000,Developing,34.333333333333336,19.333333333333332,5.703333333333333,,383.6666666666667,34.800000000000004,37.0,44.666666666666664,4.966666666666667,423.12937013333334,5.8999999999999995,4.7,4.733333333333333,7.8999999999999995,5870930.666666667
Honduras,71.3,2002,Developing,171.33333333333334,6.0,2.813333333333333,94.0,0.0,27.599999999999998,94.0,95.0,1.5999999999999999,478.36995500000006,6.93,2.733333333333333,2.6666666666666665,9.933333333333334,4685600.333333333
Honduras,71.3,2001,Developing,171.33333333333334,6.0,2.813333333333333,94.0,0.0,27.599999999999998,94.0,95.0,1.5999999999999999,478.36995500000006,6.93,2.733333333333333,2.6666666666666665,9.933333333333334,4685600.333333333
Honduras,71.3,2000,Developing,171.33333333333334,6.0,2.813333333333333,94.0,0.0,27.599999999999998,94.0,95.0,1.5999999999999999,478.36995500000006,6.93,2.733333333333333,2.6666666666666665,9.933333333333334,4685600.333333333
Hungary,72.16666666666667,2002,Developed,187.33333333333334,1.0,12.896666666666667,,7.0,56.6,98.66666666666667,99.0,0.10000000000000002,1938.9883533333334,7.3933333333333335,2.2333333333333334,2.2333333333333334,14.233333333333333,475138.3333333333
Hungary,72.16666666666667,2001,Developed,187.33333333333334,1.0,12.896666666666667,,7.0,56.6,98.66666666666667,99.0,0.10000000000000002,1938.9883533333334,7.3933333333333335,2.2333333333333334,2.2333333333333334,14.233333333333333,475138.3333333333
Hungary,72.16666666666667,2000,Developed,187.33333333333334,1.0,12.896666666666667,,7.0,56.6,98.66666666666667,99.0,0.10000000000000002,1938.9883533333334,7.3933333333333335,2.2333333333333334,2.2333333333333334,14.233333333333333,475138.3333333333
Iceland,81.23333333333333,2002,Developed,51.0,0.0,6.383333333333333,,0.0,54.79999999999999,95.0,95.0,0.10000000000000002,30798.50534666667,9.42,1.0,0.9,17.03333333333333,200205.33333333334
Iceland,81.23333333333333,2001,Developed,51.0,0.0,6.383333333333333,,0.0,54.79999999999999,95.0,95.0,0.10000000000000002,30798.50534666667,9.42,1.0,0.9,17.03333333333333,200205.33333333334
Iceland,81.23333333333333,2000,Developed,51.0,0.0,6.383333333333333,,0.0,54.79999999999999,95.0,95.0,0.10000000000000002,30798.50534666667,9.42,1.0,0.9,17.03333333333333,200205.33333333334
India,62.9,2002,Developing,221.66666666666666,1766.6666666666667,1.01,,43553.0,11.799999999999999,57.666666666666664,58.666666666666664,0.3,450.7626,4.386666666666667,27.53333333333333,28.5,8.333333333333334,64000293.0
India,62.9,2001,Developing,221.66666666666666,1766.6666666666667,1.01,,43553.0,11.799999999999999,57.666666666666664,58.666666666666664,0.3,450.7626,4.386666666666667,27.53333333333333,28.5,8.333333333333334,64000293.0
India,62.9,2000,Developing,221.66666666666666,1766.6666666666667,1.01,,43553.0,11.799999999999999,57.666666666666664,58.666666666666664,0.3,450.7626,4.386666666666667,27.53333333333333,28.5,8.333333333333334,64000293.0
Indonesia,66.5,2002,Developing,188.33333333333334,182.0,0.056666666666666664,63.333333333333336,7220.333333333333,16.033333333333335,52.333333333333336,52.666666666666664,0.10000000000000002,575.4882904,2.16,11.0,11.133333333333333,10.633333333333333,8491980.0
Indonesia,66.5,2001,Developing,188.33333333333334,182.0,0.056666666666666664,63.333333333333336,7220.333333333333,16.033333333333335,52.333333333333336,52.666666666666664,0.10000000000000002,575.4882904,2.16,11.0,11.133333333333333,10.633333333333333,8491980.0
Indonesia,66.5,2000,Developing,188.33333333333334,182.0,0.056666666666666664,63.333333333333336,7220.333333333333,16.033333333333335,52.333333333333336,52.666666666666664,0.10000000000000002,575.4882904,2.16,11.0,11.133333333333333,10.633333333333333,8491980.0
Iran (Islamic Republic of),74.06666666666666,2002,Developing,101.0,33.0,0.01,97.33333333333333,10336.666666666666,45.53333333333333,97.66666666666667,98.0,0.10000000000000002,,5.02,7.7,7.8,11.700000000000001,
Iran (Islamic Republic of),74.06666666666666,2001,Developing,101.0,33.0,0.01,97.33333333333333,10336.666666666666,45.53333333333333,97.66666666666667,98.0,0.10000000000000002,,5.02,7.7,7.8,11.700000000000001,
Iran (Islamic Republic of),74.06666666666666,2000,Developing,101.0,33.0,0.01,97.33333333333333,10336.666666666666,45.53333333333333,97.66666666666667,98.0,0.10000000000000002,,5.02,7.7,7.8,11.700000000000001,
Iraq,72.0,2002,Developing,100.0,30.0,0.17333333333333334,66.0,1604.6666666666667,20.066666666666666,55.666666666666664,54.333333333333336,0.10000000000000002,,,5.566666666666666,5.333333333333333,8.799999999999999,24252120.333333332
Iraq,72.0,2001,Developing,100.0,30.0,0.17333333333333334,66.0,1604.6666666666667,20.066666666666666,55.666666666666664,54.333333333333336,0.10000000000000002,,,5.566666666666666,5.333333333333333,8.799999999999999,24252120.333333332
Iraq,72.0,2000,Developing,100.0,30.0,0.17333333333333334,66.0,1604.6666666666667,20.066666666666666,55.666666666666664,54.333333333333336,0.10000000000000002,,,5.566666666666666,5.333333333333333,8.799999999999999,24252120.333333332
